image_path,usage,emotion,label_index,dataset_index
FER-Original-Dataset-Augmented/FER/surprise/2917_rotation_strong.png,training,surprise,3,7585
FER-Original-Dataset-Augmented/FER/fear/251_thin_bars.png,training,fear,1,7586
FER-Original-Dataset-Augmented/FER/fear/1037_brightness_very_bright.png,training,fear,1,7587
FER-Original-Dataset/FER/calm/1399.png,training,calm,2,7588
FER-Original-Dataset-Augmented/FER/fear/2766_snowflakes.png,training,fear,1,7589
FER-Original-Dataset/FER/calm/3649.png,training,calm,2,7590
FER-Original-Dataset-Augmented/FER/calm/2645_hair.png,training,calm,2,7591
FER-Original-Dataset/FER/fear/3442.png,training,fear,1,7592
FER-Original-Dataset/FER/calm/575.png,training,calm,2,7593
FER-Original-Dataset/FER/calm/4664.png,training,calm,2,7594
FER-Original-Dataset/FER/anger/2355.png,training,anger,0,7595
FER-Original-Dataset-Augmented/FER/anger/2787_contrast_very_low.png,training,anger,0,7596
FER-Original-Dataset/FER/calm/4243.png,training,calm,2,7597
FER-Original-Dataset-Augmented/FER/anger/2689_histogram_equalize.png,training,anger,0,7598
FER-Original-Dataset-Augmented/FER/fear/2270_hair.png,training,fear,1,7599
FER-Original-Dataset/FER/surprise/2801.png,training,surprise,3,7600
FER-Original-Dataset-Augmented/FER/surprise/1347_light_speckle.png,training,surprise,3,7601
FER-Original-Dataset/FER/calm/462.png,training,calm,2,7602
FER-Original-Dataset/FER/surprise/2287.png,training,surprise,3,7603
FER-Original-Dataset/FER/surprise/1074.png,training,surprise,3,7604
FER-Original-Dataset/FER/fear/1594.png,training,fear,1,7605
FER-Original-Dataset-Augmented/FER/surprise/167_gamma_very_bright.png,training,surprise,3,7606
FER-Original-Dataset/FER/surprise/3322.png,training,surprise,3,7607
FER-Original-Dataset-Augmented/FER/calm/3283_heavy_noise.png,training,calm,2,7608
FER-Original-Dataset/FER/surprise/3348.png,training,surprise,3,7609
FER-Original-Dataset/FER/fear/13.png,training,fear,1,7610
FER-Original-Dataset-Augmented/FER/anger/2028_strong_solarize.png,training,anger,0,7611
FER-Original-Dataset/FER/anger/587.png,training,anger,0,7612
FER-Original-Dataset-Augmented/FER/surprise/897_shear_vertical.png,training,surprise,3,7613
FER-Original-Dataset/FER/surprise/3482.png,training,surprise,3,7614
FER-Original-Dataset/FER/calm/3910.png,training,calm,2,7615
FER-Original-Dataset-Augmented/FER/calm/1639_histogram_equalize.png,training,calm,2,7616
FER-Original-Dataset/FER/surprise/3103.png,training,surprise,3,7617
FER-Original-Dataset/FER/calm/4374.png,training,calm,2,7618
FER-Original-Dataset/FER/anger/1009.png,training,anger,0,7619
FER-Original-Dataset-Augmented/FER/fear/3122_strong_blur.png,training,fear,1,7620
FER-Original-Dataset/FER/surprise/3264.png,training,surprise,3,7621
FER-Original-Dataset-Augmented/FER/calm/4645_gamma_very_bright.png,training,calm,2,7622
FER-Original-Dataset-Augmented/FER/fear/799_contrast_very_low.png,training,fear,1,7623
FER-Original-Dataset/FER/calm/1676.png,training,calm,2,7624
FER-Original-Dataset/FER/calm/919.png,training,calm,2,7625
FER-Original-Dataset/FER/calm/3714.png,training,calm,2,7626
FER-Original-Dataset/FER/anger/3810.png,training,anger,0,7627
FER-Original-Dataset-Augmented/FER/fear/4222_posterize_effect.png,training,fear,1,7628
FER-Original-Dataset-Augmented/FER/surprise/2578_posterize_effect.png,training,surprise,3,7629
FER-Original-Dataset/FER/anger/2073.png,training,anger,0,7630
FER-Original-Dataset-Augmented/FER/anger/983_strong_blur.png,training,anger,0,7631
FER-Original-Dataset-Augmented/FER/anger/4889_zoom_in.png,training,anger,0,7632
FER-Original-Dataset/FER/anger/2549.png,training,anger,0,7633
FER-Original-Dataset-Augmented/FER/anger/294_gamma_very_bright.png,training,anger,0,7634
FER-Original-Dataset/FER/anger/545.png,training,anger,0,7635
FER-Original-Dataset-Augmented/FER/surprise/118_elastic_transform.png,training,surprise,3,7636
FER-Original-Dataset-Augmented/FER/anger/4299_light_speckle.png,training,anger,0,7637
FER-Original-Dataset/FER/fear/2402.png,training,fear,1,7638
FER-Original-Dataset/FER/fear/3290.png,training,fear,1,7639
FER-Original-Dataset-Augmented/FER/fear/2922_thin_bars.png,training,fear,1,7640
FER-Original-Dataset-Augmented/FER/anger/2655_heavy_noise.png,training,anger,0,7641
FER-Original-Dataset/FER/calm/953.png,training,calm,2,7642
FER-Original-Dataset/FER/anger/1246.png,training,anger,0,7643
FER-Original-Dataset/FER/calm/4363.png,training,calm,2,7644
FER-Original-Dataset/FER/calm/1956.png,training,calm,2,7645
FER-Original-Dataset/FER/fear/456.png,training,fear,1,7646
FER-Original-Dataset/FER/fear/3063.png,training,fear,1,7647
FER-Original-Dataset/FER/surprise/890.png,training,surprise,3,7648
FER-Original-Dataset-Augmented/FER/calm/158_heavy_noise.png,training,calm,2,7649
FER-Original-Dataset-Augmented/FER/calm/198_perspective_strong.png,training,calm,2,7650
FER-Original-Dataset/FER/fear/920.png,training,fear,1,7651
FER-Original-Dataset/FER/calm/5025.png,training,calm,2,7652
FER-Original-Dataset/FER/calm/726.png,training,calm,2,7653
FER-Original-Dataset/FER/fear/1011.png,training,fear,1,7654
FER-Original-Dataset/FER/calm/3715.png,training,calm,2,7655
FER-Original-Dataset/FER/calm/4077.png,training,calm,2,7656
FER-Original-Dataset/FER/calm/3726.png,training,calm,2,7657
FER-Original-Dataset/FER/fear/471.png,training,fear,1,7658
FER-Original-Dataset-Augmented/FER/anger/2495_contrast_very_low.png,training,anger,0,7659
FER-Original-Dataset-Augmented/FER/calm/1959_thin_bars.png,training,calm,2,7660
FER-Original-Dataset-Augmented/FER/anger/2339_histogram_equalize.png,training,anger,0,7661
FER-Original-Dataset-Augmented/FER/surprise/3867_hair.png,training,surprise,3,7662
FER-Original-Dataset-Augmented/FER/anger/535_gamma_very_dark.png,training,anger,0,7663
FER-Original-Dataset-Augmented/FER/fear/2421_rotation_strong.png,training,fear,1,7664
FER-Original-Dataset/FER/anger/1257.png,training,anger,0,7665
FER-Original-Dataset/FER/anger/3223.png,training,anger,0,7666
FER-Original-Dataset/FER/calm/4688.png,training,calm,2,7667
FER-Original-Dataset-Augmented/FER/calm/5106_gamma_very_bright.png,training,calm,2,7668
FER-Original-Dataset/FER/surprise/2116.png,training,surprise,3,7669
FER-Original-Dataset-Augmented/FER/anger/2316_perspective_strong.png,training,anger,0,7670
FER-Original-Dataset-Augmented/FER/fear/4992_thin_bars.png,training,fear,1,7671
FER-Original-Dataset/FER/surprise/3171.png,training,surprise,3,7672
FER-Original-Dataset-Augmented/FER/fear/3867_horizontal_flip.png,training,fear,1,7673
FER-Original-Dataset-Augmented/FER/surprise/47_rotation_strong.png,training,surprise,3,7674
FER-Original-Dataset-Augmented/FER/surprise/1913_elastic_transform.png,training,surprise,3,7675
FER-Original-Dataset/FER/fear/637.png,training,fear,1,7676
FER-Original-Dataset-Augmented/FER/calm/3981_brightness_very_dark.png,training,calm,2,7677
FER-Original-Dataset/FER/anger/3794.png,training,anger,0,7678
FER-Original-Dataset-Augmented/FER/surprise/843_strong_blur.png,training,surprise,3,7679
FER-Original-Dataset-Augmented/FER/calm/3869_histogram_equalize.png,training,calm,2,7680
FER-Original-Dataset/FER/anger/2969.png,training,anger,0,7681
FER-Original-Dataset-Augmented/FER/fear/1438_gamma_very_bright.png,training,fear,1,7682
FER-Original-Dataset-Augmented/FER/anger/2820_elastic_transform.png,training,anger,0,7683
FER-Original-Dataset/FER/surprise/3673.png,training,surprise,3,7684
FER-Original-Dataset/FER/calm/5436.png,training,calm,2,7685
FER-Original-Dataset-Augmented/FER/fear/253_gamma_very_dark.png,training,fear,1,7686
FER-Original-Dataset/FER/anger/391.png,training,anger,0,7687
FER-Original-Dataset-Augmented/FER/anger/3330_contrast_very_low.png,training,anger,0,7688
FER-Original-Dataset-Augmented/FER/surprise/2669_large_squares.png,training,surprise,3,7689
FER-Original-Dataset-Augmented/FER/anger/4473_contrast_very_high.png,training,anger,0,7690
FER-Original-Dataset/FER/fear/101.png,training,fear,1,7691
FER-Original-Dataset-Augmented/FER/calm/2783_thin_bars.png,training,calm,2,7692
FER-Original-Dataset-Augmented/FER/surprise/3380_shear_vertical.png,training,surprise,3,7693
FER-Original-Dataset/FER/fear/612.png,training,fear,1,7694
FER-Original-Dataset-Augmented/FER/anger/2812_motion_blur_right.png,training,anger,0,7695
FER-Original-Dataset/FER/fear/4745.png,training,fear,1,7696
FER-Original-Dataset/FER/calm/3940.png,training,calm,2,7697
FER-Original-Dataset-Augmented/FER/fear/4761_perspective_strong.png,training,fear,1,7698
FER-Original-Dataset-Augmented/FER/fear/1698_zoom_out.png,training,fear,1,7699
FER-Original-Dataset-Augmented/FER/fear/2531_snowflakes.png,training,fear,1,7700
FER-Original-Dataset/FER/anger/3328.png,training,anger,0,7701
FER-Original-Dataset/FER/anger/1852.png,training,anger,0,7702
FER-Original-Dataset/FER/surprise/2970.png,training,surprise,3,7703
FER-Original-Dataset-Augmented/FER/anger/3424_light_speckle.png,training,anger,0,7704
FER-Original-Dataset/FER/calm/5005.png,training,calm,2,7705
FER-Original-Dataset/FER/calm/4840.png,training,calm,2,7706
FER-Original-Dataset/FER/anger/3039.png,training,anger,0,7707
FER-Original-Dataset-Augmented/FER/fear/2319_horizontal_flip.png,training,fear,1,7708
FER-Original-Dataset/FER/anger/1394.png,training,anger,0,7709
FER-Original-Dataset-Augmented/FER/fear/4680_large_squares.png,training,fear,1,7710
FER-Original-Dataset/FER/calm/6168.png,training,calm,2,7711
FER-Original-Dataset-Augmented/FER/fear/2264_strong_solarize.png,training,fear,1,7712
FER-Original-Dataset/FER/anger/3214.png,training,anger,0,7713
FER-Original-Dataset-Augmented/FER/anger/2840_brightness_very_bright.png,training,anger,0,7714
FER-Original-Dataset/FER/calm/3153.png,training,calm,2,7715
FER-Original-Dataset-Augmented/FER/fear/4177_thin_bars.png,training,fear,1,7716
FER-Original-Dataset/FER/calm/1891.png,training,calm,2,7717
FER-Original-Dataset/FER/calm/2408.png,training,calm,2,7718
FER-Original-Dataset/FER/anger/857.png,training,anger,0,7719
FER-Original-Dataset/FER/anger/4064.png,training,anger,0,7720
FER-Original-Dataset-Augmented/FER/fear/4224_hair.png,training,fear,1,7721
FER-Original-Dataset/FER/calm/4161.png,training,calm,2,7722
FER-Original-Dataset-Augmented/FER/anger/4792_strong_clahe.png,training,anger,0,7723
FER-Original-Dataset-Augmented/FER/surprise/3328_thin_bars.png,training,surprise,3,7724
FER-Original-Dataset-Augmented/FER/calm/4346_gamma_very_dark.png,training,calm,2,7725
FER-Original-Dataset/FER/calm/725.png,training,calm,2,7726
FER-Original-Dataset/FER/calm/1042.png,training,calm,2,7727
FER-Original-Dataset-Augmented/FER/anger/4425_motion_blur_left.png,training,anger,0,7728
FER-Original-Dataset-Augmented/FER/calm/613_contrast_very_high.png,training,calm,2,7729
FER-Original-Dataset/FER/surprise/3975.png,training,surprise,3,7730
FER-Original-Dataset-Augmented/FER/calm/2287_brightness_very_dark.png,training,calm,2,7731
FER-Original-Dataset-Augmented/FER/calm/1658_hair.png,training,calm,2,7732
FER-Original-Dataset/FER/calm/5569.png,training,calm,2,7733
FER-Original-Dataset-Augmented/FER/calm/1030_strong_clahe.png,training,calm,2,7734
FER-Original-Dataset-Augmented/FER/fear/2021_heavy_noise.png,training,fear,1,7735
FER-Original-Dataset-Augmented/FER/calm/4588_brightness_very_dark.png,training,calm,2,7736
FER-Original-Dataset/FER/calm/2978.png,training,calm,2,7737
FER-Original-Dataset/FER/anger/3582.png,training,anger,0,7738
FER-Original-Dataset-Augmented/FER/fear/160_strong_blur.png,training,fear,1,7739
FER-Original-Dataset/FER/calm/5185.png,training,calm,2,7740
FER-Original-Dataset/FER/fear/3727.png,training,fear,1,7741
FER-Original-Dataset-Augmented/FER/anger/4578_contrast_very_high.png,training,anger,0,7742
FER-Original-Dataset/FER/surprise/3835.png,training,surprise,3,7743
FER-Original-Dataset/FER/fear/2182.png,training,fear,1,7744
FER-Original-Dataset/FER/surprise/2998.png,training,surprise,3,7745
FER-Original-Dataset-Augmented/FER/fear/4250_thin_bars.png,training,fear,1,7746
FER-Original-Dataset-Augmented/FER/anger/910_thin_bars.png,training,anger,0,7747
FER-Original-Dataset-Augmented/FER/calm/1965_brightness_very_bright.png,training,calm,2,7748
FER-Original-Dataset-Augmented/FER/surprise/3746_contrast_very_high.png,training,surprise,3,7749
FER-Original-Dataset/FER/surprise/2861.png,training,surprise,3,7750
FER-Original-Dataset-Augmented/FER/calm/179_rotation_strong.png,training,calm,2,7751
FER-Original-Dataset-Augmented/FER/fear/4192_brightness_very_bright.png,training,fear,1,7752
FER-Original-Dataset/FER/anger/4442.png,training,anger,0,7753
FER-Original-Dataset-Augmented/FER/fear/446_shear_vertical.png,training,fear,1,7754
FER-Original-Dataset/FER/calm/4545.png,training,calm,2,7755
FER-Original-Dataset/FER/calm/4726.png,training,calm,2,7756
FER-Original-Dataset/FER/surprise/1333.png,training,surprise,3,7757
FER-Original-Dataset/FER/surprise/3624.png,training,surprise,3,7758
FER-Original-Dataset/FER/surprise/1598.png,training,surprise,3,7759
FER-Original-Dataset/FER/calm/6004.png,training,calm,2,7760
FER-Original-Dataset/FER/calm/166.png,training,calm,2,7761
FER-Original-Dataset/FER/calm/5611.png,training,calm,2,7762
FER-Original-Dataset/FER/calm/2863.png,training,calm,2,7763
FER-Original-Dataset/FER/surprise/2804.png,training,surprise,3,7764
FER-Original-Dataset/FER/calm/241.png,training,calm,2,7765
FER-Original-Dataset-Augmented/FER/calm/1921_elastic_transform.png,training,calm,2,7766
FER-Original-Dataset/FER/calm/1146.png,training,calm,2,7767
FER-Original-Dataset/FER/surprise/3559.png,training,surprise,3,7768
FER-Original-Dataset-Augmented/FER/surprise/3390_snowflakes.png,training,surprise,3,7769
FER-Original-Dataset-Augmented/FER/calm/1312_gamma_very_dark.png,training,calm,2,7770
FER-Original-Dataset-Augmented/FER/anger/3484_snowflakes.png,training,anger,0,7771
FER-Original-Dataset-Augmented/FER/anger/4562_motion_blur_right.png,training,anger,0,7772
FER-Original-Dataset-Augmented/FER/calm/3759_zoom_in.png,training,calm,2,7773
FER-Original-Dataset/FER/anger/1610.png,training,anger,0,7774
FER-Original-Dataset/FER/anger/1382.png,training,anger,0,7775
FER-Original-Dataset/FER/surprise/3683.png,training,surprise,3,7776
FER-Original-Dataset/FER/surprise/2137.png,training,surprise,3,7777
FER-Original-Dataset/FER/calm/6000.png,training,calm,2,7778
FER-Original-Dataset-Augmented/FER/surprise/1157_hair.png,training,surprise,3,7779
FER-Original-Dataset-Augmented/FER/anger/4714_elastic_transform.png,training,anger,0,7780
FER-Original-Dataset/FER/fear/422.png,training,fear,1,7781
FER-Original-Dataset-Augmented/FER/surprise/1502_contrast_very_high.png,training,surprise,3,7782
FER-Original-Dataset-Augmented/FER/calm/1191_gamma_very_bright.png,training,calm,2,7783
FER-Original-Dataset-Augmented/FER/fear/546_gamma_very_bright.png,training,fear,1,7784
FER-Original-Dataset/FER/fear/4184.png,training,fear,1,7785
FER-Original-Dataset-Augmented/FER/calm/6008_strong_blur.png,training,calm,2,7786
FER-Original-Dataset-Augmented/FER/anger/3568_zoom_in.png,training,anger,0,7787
FER-Original-Dataset/FER/calm/5626.png,training,calm,2,7788
FER-Original-Dataset/FER/surprise/3735.png,training,surprise,3,7789
FER-Original-Dataset/FER/fear/95.png,training,fear,1,7790
FER-Original-Dataset/FER/calm/1536.png,training,calm,2,7791
FER-Original-Dataset-Augmented/FER/surprise/3586_contrast_very_low.png,training,surprise,3,7792
FER-Original-Dataset/FER/calm/1768.png,training,calm,2,7793
FER-Original-Dataset/FER/anger/4770.png,training,anger,0,7794
FER-Original-Dataset/FER/anger/971.png,training,anger,0,7795
FER-Original-Dataset-Augmented/FER/anger/4596_shear_vertical.png,training,anger,0,7796
FER-Original-Dataset-Augmented/FER/anger/401_motion_blur_right.png,training,anger,0,7797
FER-Original-Dataset/FER/surprise/125.png,training,surprise,3,7798
FER-Original-Dataset/FER/fear/1666.png,training,fear,1,7799
FER-Original-Dataset/FER/calm/1786.png,training,calm,2,7800
FER-Original-Dataset/FER/fear/790.png,training,fear,1,7801
FER-Original-Dataset/FER/calm/2617.png,training,calm,2,7802
FER-Original-Dataset-Augmented/FER/calm/1497_horizontal_flip.png,training,calm,2,7803
FER-Original-Dataset/FER/anger/1696.png,training,anger,0,7804
FER-Original-Dataset-Augmented/FER/surprise/2823_posterize_effect.png,training,surprise,3,7805
FER-Original-Dataset-Augmented/FER/fear/327_gamma_very_bright.png,training,fear,1,7806
FER-Original-Dataset/FER/surprise/2740.png,training,surprise,3,7807
FER-Original-Dataset/FER/calm/4054.png,training,calm,2,7808
FER-Original-Dataset/FER/calm/3130.png,training,calm,2,7809
FER-Original-Dataset-Augmented/FER/calm/5143_strong_blur.png,training,calm,2,7810
FER-Original-Dataset/FER/fear/1260.png,training,fear,1,7811
FER-Original-Dataset/FER/anger/3040.png,training,anger,0,7812
FER-Original-Dataset-Augmented/FER/fear/3244_hair.png,training,fear,1,7813
FER-Original-Dataset-Augmented/FER/surprise/2825_invert_colors.png,training,surprise,3,7814
FER-Original-Dataset/FER/surprise/3823.png,training,surprise,3,7815
FER-Original-Dataset-Augmented/FER/anger/2341_perspective_strong.png,training,anger,0,7816
FER-Original-Dataset/FER/calm/5703.png,training,calm,2,7817
FER-Original-Dataset/FER/anger/4660.png,training,anger,0,7818
FER-Original-Dataset/FER/surprise/1560.png,training,surprise,3,7819
FER-Original-Dataset/FER/calm/669.png,training,calm,2,7820
FER-Original-Dataset-Augmented/FER/surprise/2790_brightness_very_bright.png,training,surprise,3,7821
FER-Original-Dataset/FER/calm/172.png,training,calm,2,7822
FER-Original-Dataset/FER/fear/2616.png,training,fear,1,7823
FER-Original-Dataset-Augmented/FER/anger/882_hair.png,training,anger,0,7824
FER-Original-Dataset/FER/calm/2687.png,training,calm,2,7825
FER-Original-Dataset-Augmented/FER/fear/2904_gamma_very_bright.png,training,fear,1,7826
FER-Original-Dataset/FER/fear/3295.png,training,fear,1,7827
FER-Original-Dataset-Augmented/FER/calm/4045_strong_solarize.png,training,calm,2,7828
FER-Original-Dataset/FER/calm/4263.png,training,calm,2,7829
FER-Original-Dataset-Augmented/FER/fear/2500_invert_colors.png,training,fear,1,7830
FER-Original-Dataset/FER/anger/1795.png,training,anger,0,7831
FER-Original-Dataset-Augmented/FER/surprise/2019_histogram_equalize.png,training,surprise,3,7832
FER-Original-Dataset/FER/anger/2341.png,training,anger,0,7833
FER-Original-Dataset/FER/anger/4068.png,training,anger,0,7834
FER-Original-Dataset-Augmented/FER/anger/3408_hair.png,training,anger,0,7835
FER-Original-Dataset-Augmented/FER/fear/1484_horizontal_flip.png,training,fear,1,7836
FER-Original-Dataset/FER/surprise/1610.png,training,surprise,3,7837
FER-Original-Dataset-Augmented/FER/fear/1973_large_squares.png,training,fear,1,7838
FER-Original-Dataset-Augmented/FER/fear/3017_heavy_noise.png,training,fear,1,7839
FER-Original-Dataset/FER/anger/1109.png,training,anger,0,7840
FER-Original-Dataset/FER/fear/3649.png,training,fear,1,7841
FER-Original-Dataset/FER/fear/996.png,training,fear,1,7842
FER-Original-Dataset/FER/anger/1265.png,training,anger,0,7843
FER-Original-Dataset/FER/calm/2027.png,training,calm,2,7844
FER-Original-Dataset/FER/surprise/3896.png,training,surprise,3,7845
FER-Original-Dataset/FER/anger/3280.png,training,anger,0,7846
FER-Original-Dataset-Augmented/FER/fear/4627_contrast_very_high.png,training,fear,1,7847
FER-Original-Dataset/FER/calm/1264.png,training,calm,2,7848
FER-Original-Dataset-Augmented/FER/calm/4583_histogram_equalize.png,training,calm,2,7849
FER-Original-Dataset-Augmented/FER/fear/4922_motion_blur_left.png,training,fear,1,7850
FER-Original-Dataset-Augmented/FER/surprise/1404_shear_vertical.png,training,surprise,3,7851
FER-Original-Dataset/FER/anger/4017.png,training,anger,0,7852
FER-Original-Dataset-Augmented/FER/calm/5766_zoom_in.png,training,calm,2,7853
FER-Original-Dataset-Augmented/FER/anger/1887_strong_blur.png,training,anger,0,7854
FER-Original-Dataset/FER/calm/5111.png,training,calm,2,7855
FER-Original-Dataset-Augmented/FER/fear/1805_motion_blur_left.png,training,fear,1,7856
FER-Original-Dataset-Augmented/FER/calm/4039_brightness_very_dark.png,training,calm,2,7857
FER-Original-Dataset/FER/calm/1403.png,training,calm,2,7858
FER-Original-Dataset/FER/fear/2028.png,training,fear,1,7859
FER-Original-Dataset-Augmented/FER/anger/316_thin_bars.png,training,anger,0,7860
FER-Original-Dataset/FER/anger/3912.png,training,anger,0,7861
FER-Original-Dataset-Augmented/FER/calm/2923_thin_bars.png,training,calm,2,7862
FER-Original-Dataset-Augmented/FER/calm/5155_thin_bars.png,training,calm,2,7863
FER-Original-Dataset/FER/fear/3282.png,training,fear,1,7864
FER-Original-Dataset-Augmented/FER/surprise/1000_rotation_strong.png,training,surprise,3,7865
FER-Original-Dataset/FER/surprise/3470.png,training,surprise,3,7866
FER-Original-Dataset/FER/surprise/3330.png,training,surprise,3,7867
FER-Original-Dataset-Augmented/FER/surprise/2249_histogram_equalize.png,training,surprise,3,7868
FER-Original-Dataset-Augmented/FER/anger/3972_shear_vertical.png,training,anger,0,7869
FER-Original-Dataset/FER/fear/3502.png,training,fear,1,7870
FER-Original-Dataset-Augmented/FER/surprise/2401_heavy_noise.png,training,surprise,3,7871
FER-Original-Dataset/FER/calm/6065.png,training,calm,2,7872
FER-Original-Dataset-Augmented/FER/anger/1509_contrast_very_high.png,training,anger,0,7873
FER-Original-Dataset-Augmented/FER/fear/4806_heavy_noise.png,training,fear,1,7874
FER-Original-Dataset-Augmented/FER/calm/5580_strong_solarize.png,training,calm,2,7875
FER-Original-Dataset/FER/anger/1792.png,training,anger,0,7876
FER-Original-Dataset/FER/anger/1735.png,training,anger,0,7877
FER-Original-Dataset-Augmented/FER/fear/2092_hair.png,training,fear,1,7878
FER-Original-Dataset-Augmented/FER/fear/2162_hair.png,training,fear,1,7879
FER-Original-Dataset/FER/calm/810.png,training,calm,2,7880
FER-Original-Dataset-Augmented/FER/fear/2854_elastic_transform.png,training,fear,1,7881
FER-Original-Dataset-Augmented/FER/calm/5171_elastic_transform.png,training,calm,2,7882
FER-Original-Dataset-Augmented/FER/anger/4818_motion_blur_right.png,training,anger,0,7883
FER-Original-Dataset-Augmented/FER/fear/2717_brightness_very_dark.png,training,fear,1,7884
FER-Original-Dataset-Augmented/FER/anger/3881_posterize_effect.png,training,anger,0,7885
FER-Original-Dataset/FER/surprise/1993.png,training,surprise,3,7886
FER-Original-Dataset-Augmented/FER/surprise/1561_elastic_transform.png,training,surprise,3,7887
FER-Original-Dataset/FER/fear/4740.png,training,fear,1,7888
FER-Original-Dataset-Augmented/FER/anger/2639_thin_bars.png,training,anger,0,7889
FER-Original-Dataset/FER/fear/2601.png,training,fear,1,7890
FER-Original-Dataset-Augmented/FER/anger/2717_motion_blur_right.png,training,anger,0,7891
FER-Original-Dataset-Augmented/FER/calm/4892_shear_vertical.png,training,calm,2,7892
FER-Original-Dataset/FER/fear/1185.png,training,fear,1,7893
FER-Original-Dataset-Augmented/FER/anger/377_large_squares.png,training,anger,0,7894
FER-Original-Dataset/FER/calm/1925.png,training,calm,2,7895
FER-Original-Dataset/FER/anger/3042.png,training,anger,0,7896
FER-Original-Dataset/FER/calm/3968.png,training,calm,2,7897
FER-Original-Dataset-Augmented/FER/fear/4842_zoom_out.png,training,fear,1,7898
FER-Original-Dataset-Augmented/FER/fear/4543_zoom_out.png,training,fear,1,7899
FER-Original-Dataset-Augmented/FER/calm/3291_rotation_strong.png,training,calm,2,7900
FER-Original-Dataset/FER/anger/2044.png,training,anger,0,7901
FER-Original-Dataset-Augmented/FER/fear/2394_zoom_out.png,training,fear,1,7902
FER-Original-Dataset-Augmented/FER/anger/4082_gamma_very_dark.png,training,anger,0,7903
FER-Original-Dataset/FER/fear/3705.png,training,fear,1,7904
FER-Original-Dataset-Augmented/FER/anger/349_contrast_very_high.png,training,anger,0,7905
FER-Original-Dataset-Augmented/FER/anger/3988_large_squares.png,training,anger,0,7906
FER-Original-Dataset/FER/fear/3698.png,training,fear,1,7907
FER-Original-Dataset-Augmented/FER/anger/1913_brightness_very_dark.png,training,anger,0,7908
FER-Original-Dataset-Augmented/FER/fear/2943_hair.png,training,fear,1,7909
FER-Original-Dataset-Augmented/FER/anger/4941_elastic_transform.png,training,anger,0,7910
FER-Original-Dataset/FER/fear/970.png,training,fear,1,7911
FER-Original-Dataset-Augmented/FER/calm/5643_strong_clahe.png,training,calm,2,7912
FER-Original-Dataset-Augmented/FER/calm/1911_posterize_effect.png,training,calm,2,7913
FER-Original-Dataset/FER/anger/4594.png,training,anger,0,7914
FER-Original-Dataset-Augmented/FER/calm/2481_strong_solarize.png,training,calm,2,7915
FER-Original-Dataset-Augmented/FER/anger/3198_strong_solarize.png,training,anger,0,7916
FER-Original-Dataset/FER/fear/1963.png,training,fear,1,7917
FER-Original-Dataset-Augmented/FER/calm/2856_strong_clahe.png,training,calm,2,7918
FER-Original-Dataset-Augmented/FER/surprise/1288_brightness_very_dark.png,training,surprise,3,7919
FER-Original-Dataset/FER/surprise/2124.png,training,surprise,3,7920
FER-Original-Dataset/FER/fear/3496.png,training,fear,1,7921
FER-Original-Dataset-Augmented/FER/anger/3691_large_squares.png,training,anger,0,7922
FER-Original-Dataset/FER/calm/3027.png,training,calm,2,7923
FER-Original-Dataset-Augmented/FER/anger/278_brightness_very_dark.png,training,anger,0,7924
FER-Original-Dataset/FER/fear/2066.png,training,fear,1,7925
FER-Original-Dataset-Augmented/FER/calm/3202_contrast_very_high.png,training,calm,2,7926
FER-Original-Dataset-Augmented/FER/fear/1615_hair.png,training,fear,1,7927
FER-Original-Dataset-Augmented/FER/calm/3066_brightness_very_bright.png,training,calm,2,7928
FER-Original-Dataset-Augmented/FER/calm/4452_gamma_very_bright.png,training,calm,2,7929
FER-Original-Dataset/FER/calm/4467.png,training,calm,2,7930
FER-Original-Dataset/FER/fear/3470.png,training,fear,1,7931
FER-Original-Dataset-Augmented/FER/calm/5691_motion_blur_left.png,training,calm,2,7932
FER-Original-Dataset-Augmented/FER/calm/116_motion_blur_right.png,training,calm,2,7933
FER-Original-Dataset-Augmented/FER/fear/1150_contrast_very_high.png,training,fear,1,7934
FER-Original-Dataset-Augmented/FER/fear/2140_horizontal_flip.png,training,fear,1,7935
FER-Original-Dataset-Augmented/FER/calm/4284_thin_bars.png,training,calm,2,7936
FER-Original-Dataset-Augmented/FER/fear/3368_dust.png,training,fear,1,7937
FER-Original-Dataset-Augmented/FER/surprise/2732_motion_blur_left.png,training,surprise,3,7938
FER-Original-Dataset/FER/calm/2855.png,training,calm,2,7939
FER-Original-Dataset-Augmented/FER/fear/2761_heavy_noise.png,training,fear,1,7940
FER-Original-Dataset/FER/calm/1508.png,training,calm,2,7941
FER-Original-Dataset-Augmented/FER/anger/190_snowflakes.png,training,anger,0,7942
FER-Original-Dataset-Augmented/FER/surprise/1684_motion_blur_left.png,training,surprise,3,7943
FER-Original-Dataset-Augmented/FER/anger/992_motion_blur_right.png,training,anger,0,7944
FER-Original-Dataset-Augmented/FER/calm/410_strong_solarize.png,training,calm,2,7945
FER-Original-Dataset-Augmented/FER/calm/4521_large_squares.png,training,calm,2,7946
FER-Original-Dataset/FER/fear/4496.png,training,fear,1,7947
FER-Original-Dataset-Augmented/FER/fear/2580_brightness_very_bright.png,training,fear,1,7948
FER-Original-Dataset-Augmented/FER/calm/5454_zoom_out.png,training,calm,2,7949
FER-Original-Dataset/FER/calm/5322.png,training,calm,2,7950
