img_path,race,race4,gender,age
FER-Original-Dataset/FER/calm/3352.png,Black,Black,Female,20-29
FER-Original-Dataset/CKP/calm/34.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/3163.png,White,White,Female,0-2
FER-Original-Dataset/FER/surprise/3723.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/6094.png,White,White,Male,0-2
FER-Original-Dataset/FER/surprise/3209.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3955.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/3449.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/30.png,White,White,Male,50-59
FER-Original-Dataset/FER/anger/1957.png,Middle Eastern,White,Male,50-59
FER-Original-Dataset/FER/fear/2468.png,White,White,Male,60-69
FER-Original-Dataset/FER/surprise/985.png,White,White,Male,10-19
FER-Original-Dataset/FER/calm/1161.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4575.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/1482.png,Latino_Hispanic,Asian,Male,10-19
FER-Original-Dataset/FER/anger/4096.png,White,White,Female,50-59
FER-Original-Dataset/FER/fear/2142.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/4869.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/3487.png,East Asian,Asian,Male,3-9
FER-Original-Dataset/CKP/anger/90.png,Latino_Hispanic,Indian,Male,20-29
FER-Original-Dataset/FER/calm/3164.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/771.png,White,White,Male,40-49
FER-Original-Dataset/FER/anger/3952.png,White,White,Male,50-59
FER-Original-Dataset/CKP/anger/59.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/292.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/4058.png,Black,Indian,Male,20-29
FER-Original-Dataset/FER/fear/2973.png,East Asian,Asian,Male,20-29
FER-Original-Dataset/FER/calm/1950.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/1726.png,Southeast Asian,Asian,Male,60-69
FER-Original-Dataset/FER/anger/1485.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/calm/4091.png,East Asian,Asian,Female,10-19
FER-Original-Dataset/FER/calm/1999.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/1166.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4572.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/457.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/surprise/3948.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3214.png,Latino_Hispanic,Indian,Male,60-69
FER-Original-Dataset/FER/anger/401.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/surprise/3981.png,White,White,Female,10-19
FER-Original-Dataset/FER/calm/4328.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/1456.png,White,White,Female,0-2
FER-Original-Dataset/FER/anger/1216.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/4602.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/727.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/3213.png,White,White,Male,0-2
FER-Original-Dataset/FER/surprise/3453.png,White,White,Male,0-2
FER-Original-Dataset/FER/surprise/3179.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/3739.png,Indian,Indian,Female,20-29
FER-Original-Dataset/CKP/calm/119.png,White,White,Female,30-39
FER-Original-Dataset/FER/surprise/1984.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/1211.png,Black,Black,Male,70+
FER-Original-Dataset/FER/anger/4605.png,White,White,Male,50-59
FER-Original-Dataset/FER/fear/2232.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4928.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/1660.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/511.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/1020.png,East Asian,Asian,Male,3-9
FER-Original-Dataset/FER/calm/4434.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/2835.png,White,White,Female,0-2
FER-Original-Dataset/FER/calm/1816.png,Middle Eastern,White,Female,20-29
FER-Original-Dataset/FER/calm/3508.png,Black,Black,Female,20-29
FER-Original-Dataset/FER/anger/637.png,White,White,Male,20-29
FER-Original-Dataset/CKP/surprise/22.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/3814.png,White,White,Male,60-69
FER-Original-Dataset/FER/calm/3022.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/1027.png,White,White,Male,10-19
FER-Original-Dataset/FER/anger/4433.png,White,White,Female,3-9
FER-Original-Dataset/FER/fear/2004.png,White,White,Female,30-39
FER-Original-Dataset/FER/anger/1811.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4119.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/3813.png,Southeast Asian,Asian,Male,20-29
FER-Original-Dataset/FER/anger/3025.png,White,White,Male,60-69
FER-Original-Dataset/FER/surprise/3665.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/2929.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/4002.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2435.png,White,White,Male,60-69
FER-Original-Dataset/FER/surprise/2796.png,White,White,Female,30-39
FER-Original-Dataset/FER/fear/4528.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/5815.png,Middle Eastern,White,Male,20-29
FER-Original-Dataset/FER/calm/369.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/3414.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/643.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/924.png,White,White,Female,10-19
FER-Original-Dataset/FER/calm/2432.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/1411.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/77.png,White,White,Male,3-9
FER-Original-Dataset/FER/calm/2118.png,White,White,Male,0-2
FER-Original-Dataset/FER/fear/115.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/5024.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/475.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/3622.png,Latino_Hispanic,Asian,Female,20-29
FER-Original-Dataset/FER/calm/196.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/3308.png,White,White,Male,0-2
FER-Original-Dataset/CKP/surprise/5.png,Southeast Asian,Asian,Male,20-29
FER-Original-Dataset/FER/anger/2329.png,White,White,Female,20-29
FER-Original-Dataset/CKP/fear/73.png,White,White,Female,30-39
FER-Original-Dataset/FER/surprise/2569.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/4234.png,East Asian,Asian,Male,3-9
FER-Original-Dataset/FER/surprise/2043.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2603.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/5212.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/fear/609.png,White,Asian,Male,40-49
FER-Original-Dataset/FER/fear/323.png,White,Indian,Male,50-59
FER-Original-Dataset/FER/calm/5738.png,White,Asian,Male,20-29
FER-Original-Dataset/FER/calm/2604.png,White,White,Male,3-9
FER-Original-Dataset/FER/fear/1627.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/5162.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/3849.png,White,Black,Female,20-29
FER-Original-Dataset/FER/fear/579.png,Middle Eastern,Asian,Male,30-39
FER-Original-Dataset/FER/calm/5481.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/5448.png,Southeast Asian,Asian,Male,60-69
FER-Original-Dataset/FER/fear/4975.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/2574.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/2097.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/1557.png,Southeast Asian,Asian,Female,30-39
FER-Original-Dataset/FER/calm/705.png,White,White,Female,30-39
FER-Original-Dataset/FER/fear/3552.png,White,White,Male,0-2
FER-Original-Dataset/FER/fear/862.png,White,Asian,Female,30-39
FER-Original-Dataset/FER/fear/3078.png,White,White,Female,60-69
FER-Original-Dataset/FER/calm/5953.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/2059.png,White,White,Female,30-39
FER-Original-Dataset/FER/fear/1885.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2619.png,White,White,Female,0-2
FER-Original-Dataset/FER/fear/4144.png,White,White,Male,40-49
FER-Original-Dataset/FER/surprise/2333.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/2573.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/1282.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/1761.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2934.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/2268.png,Black,Black,Male,40-49
FER-Original-Dataset/FER/fear/786.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/5354.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/calm/828.png,Black,Black,Male,3-9
FER-Original-Dataset/FER/surprise/2105.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/4372.png,White,White,Male,0-2
FER-Original-Dataset/FER/anger/2745.png,East Asian,Asian,Female,10-19
FER-Original-Dataset/FER/fear/4691.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/4658.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/151.png,Black,Black,Male,50-59
FER-Original-Dataset/FER/surprise/3932.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/198.png,Latino_Hispanic,White,Female,40-49
FER-Original-Dataset/FER/calm/3744.png,White,White,Female,20-29
FER-Original-Dataset/CKP/surprise/166.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/794.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/277.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4352.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/1746.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4678.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/3429.png,White,White,Male,0-2
FER-Original-Dataset/FER/anger/3269.png,Middle Eastern,Indian,Male,30-39
FER-Original-Dataset/FER/anger/3743.png,White,White,Female,30-39
FER-Original-Dataset/FER/surprise/3103.png,Black,Asian,Female,20-29
FER-Original-Dataset/FER/anger/960.png,Middle Eastern,Asian,Male,20-29
FER-Original-Dataset/FER/fear/2281.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4355.png,White,White,Female,30-39
FER-Original-Dataset/FER/calm/1741.png,White,White,Female,10-19
FER-Original-Dataset/FER/fear/2762.png,White,White,Female,30-39
FER-Original-Dataset/CKP/calm/163.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/2886.png,White,White,Male,40-49
FER-Original-Dataset/FER/anger/4952.png,White,White,Female,0-2
FER-Original-Dataset/FER/surprise/1330.png,White,Asian,Male,20-29
FER-Original-Dataset/FER/calm/4487.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/anger/1093.png,White,Black,Male,50-59
FER-Original-Dataset/FER/calm/4164.png,Latino_Hispanic,White,Male,40-49
FER-Original-Dataset/FER/anger/1570.png,White,White,Female,40-49
FER-Original-Dataset/FER/calm/3091.png,Black,Black,Male,3-9
FER-Original-Dataset/CKP/surprise/58.png,White,Indian,Female,20-29
FER-Original-Dataset/FER/calm/3572.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/367.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3058.png,Latino_Hispanic,White,Male,10-19
FER-Original-Dataset/CKP/anger/124.png,White,White,Female,30-39
FER-Original-Dataset/CKP/surprise/91.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/684.png,Middle Eastern,White,Male,30-39
FER-Original-Dataset/FER/calm/4955.png,Middle Eastern,Indian,Male,50-59
FER-Original-Dataset/FER/surprise/870.png,Latino_Hispanic,Black,Male,20-29
FER-Original-Dataset/FER/anger/4449.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4163.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/1577.png,Black,Black,Male,0-2
FER-Original-Dataset/FER/anger/4480.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/1094.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/2554.png,White,White,Female,40-49
FER-Original-Dataset/FER/anger/3575.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/calm/6161.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/surprise/3335.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3869.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/anger/3096.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/1871.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/4739.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4213.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/1607.png,Black,Black,Male,40-49
FER-Original-Dataset/FER/fear/2624.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/3605.png,White,White,Female,30-39
FER-Original-Dataset/FER/surprise/3045.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/826.png,Latino_Hispanic,Indian,Female,10-19
FER-Original-Dataset/FER/surprise/1089.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4214.png,White,White,Male,60-69
FER-Original-Dataset/FER/anger/1600.png,White,Asian,Male,70+
FER-Original-Dataset/FER/surprise/331.png,Indian,White,Female,20-29
FER-Original-Dataset/CKP/calm/87.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3602.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/3874.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3328.png,Latino_Hispanic,Asian,Male,30-39
FER-Original-Dataset/FER/fear/83.png,White,White,Male,40-49
FER-Original-Dataset/FER/surprise/3759.png,White,Asian,Male,20-29
FER-Original-Dataset/FER/anger/3119.png,White,White,Female,30-39
FER-Original-Dataset/FER/anger/3433.png,White,Indian,Male,30-39
FER-Original-Dataset/FER/calm/6027.png,Indian,Indian,Male,30-39
FER-Original-Dataset/FER/fear/5004.png,Latino_Hispanic,White,Male,3-9
FER-Original-Dataset/FER/surprise/3273.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/anger/4025.png,Black,Black,Male,40-49
FER-Original-Dataset/FER/calm/1431.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/1.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/936.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/2138.png,White,White,Male,3-9
FER-Original-Dataset/FER/calm/4813.png,White,White,Male,3-9
FER-Original-Dataset/FER/anger/221.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/3928.png,White,Black,Male,40-49
FER-Original-Dataset/CKP/anger/23.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3434.png,White,White,Male,20-29
FER-Original-Dataset/CKP/surprise/216.png,Black,Black,Female,20-29
FER-Original-Dataset/FER/surprise/1276.png,White,White,Male,3-9
FER-Original-Dataset/FER/surprise/1795.png,East Asian,Asian,Female,30-39
FER-Original-Dataset/FER/surprise/107.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4022.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/2909.png,White,White,Female,10-19
FER-Original-Dataset/FER/anger/1436.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/4508.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/4814.png,Black,Black,Male,3-9
FER-Original-Dataset/FER/calm/568.png,Indian,White,Female,20-29
FER-Original-Dataset/FER/fear/3215.png,White,White,Female,3-9
FER-Original-Dataset/FER/fear/4603.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/surprise/2474.png,White,White,Female,10-19
FER-Original-Dataset/FER/surprise/2197.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2234.png,White,White,Male,50-59
FER-Original-Dataset/FER/fear/4329.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/714.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/calm/873.png,White,White,Male,3-9
FER-Original-Dataset/FER/calm/5625.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/1210.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/2719.png,Southeast Asian,Asian,Male,10-19
FER-Original-Dataset/FER/fear/1817.png,Middle Eastern,White,Male,40-49
FER-Original-Dataset/FER/surprise/2368.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/2834.png,Middle Eastern,Asian,Male,50-59
FER-Original-Dataset/FER/surprise/2642.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/4435.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2002.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/5908.png,White,White,Male,0-2
FER-Original-Dataset/FER/fear/3023.png,East Asian,White,Male,50-59
FER-Original-Dataset/FER/calm/274.png,White,White,Male,60-69
FER-Original-Dataset/FER/calm/797.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/839.png,Latino_Hispanic,Black,Female,20-29
FER-Original-Dataset/FER/fear/3509.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/2005.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/fear/1026.png,White,White,Male,0-2
FER-Original-Dataset/FER/anger/44.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/5413.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/522.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/3812.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/5139.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2829.png,White,White,Female,30-39
FER-Original-Dataset/FER/fear/1356.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/calm/2696.png,White,White,Male,60-69
FER-Original-Dataset/FER/calm/5763.png,Black,Black,Female,20-29
FER-Original-Dataset/FER/calm/5280.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/378.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/652.png,Black,Black,Male,0-2
FER-Original-Dataset/FER/calm/5249.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/935.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/anger/2658.png,White,White,Male,3-9
FER-Original-Dataset/FER/surprise/2018.png,White,White,Female,20-29
FER-Original-Dataset/CKP/fear/28.png,White,White,Female,30-39
FER-Original-Dataset/FER/surprise/2532.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2691.png,White,Asian,Male,50-59
FER-Original-Dataset/FER/fear/4745.png,White,White,Male,10-19
FER-Original-Dataset/FER/anger/2372.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/3353.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/104.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/3679.png,White,White,Female,3-9
FER-Original-Dataset/FER/fear/464.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/3954.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/187.png,East Asian,White,Male,20-29
FER-Original-Dataset/FER/calm/5555.png,Southeast Asian,Asian,Female,70+
FER-Original-Dataset/FER/calm/2143.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/1483.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2975.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/5887.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/618.png,East Asian,Asian,Male,70+
FER-Original-Dataset/FER/calm/332.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/fear/3486.png,White,White,Female,30-39
FER-Original-Dataset/FER/fear/4573.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/1998.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2704.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2144.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/fear/1951.png,White,White,Female,10-19
FER-Original-Dataset/FER/fear/4059.png,White,White,Female,30-39
FER-Original-Dataset/FER/calm/2972.png,Southeast Asian,Asian,Female,40-49
FER-Original-Dataset/FER/surprise/1707.png,White,White,Female,0-2
FER-Original-Dataset/FER/surprise/195.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/calm/4553.png,White,White,Female,50-59
FER-Original-Dataset/FER/anger/1147.png,White,White,Female,30-39
FER-Original-Dataset/FER/surprise/476.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/2952.png,Latino_Hispanic,White,Male,3-9
FER-Original-Dataset/FER/calm/4079.png,White,White,Male,60-69
FER-Original-Dataset/FER/anger/4886.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/1971.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/750.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/3973.png,Black,Black,Male,30-39
FER-Original-Dataset/CKP/anger/78.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/799.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/3145.png,White,White,Male,10-19
FER-Original-Dataset/FER/anger/4554.png,White,White,Male,50-59
FER-Original-Dataset/FER/calm/1140.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/fear/2480.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/4848.png,White,White,Male,3-9
FER-Original-Dataset/FER/fear/2163.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/1976.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/1189.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/calm/4881.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/3228.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/3974.png,Black,Black,Male,10-19
FER-Original-Dataset/FER/anger/3468.png,White,White,Male,50-59
FER-Original-Dataset/FER/fear/5096.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/anger/3142.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3690.png,Black,Black,Male,10-19
FER-Original-Dataset/FER/calm/3373.png,White,White,Female,20-29
FER-Original-Dataset/CKP/calm/15.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3659.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/anger/566.png,White,Asian,Male,30-39
FER-Original-Dataset/FER/surprise/689.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/4286.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/anger/1692.png,White,White,Male,50-59
FER-Original-Dataset/FER/surprise/1531.png,White,White,Female,3-9
FER-Original-Dataset/FER/surprise/640.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/4765.png,Black,Indian,Female,20-29
FER-Original-Dataset/FER/anger/1371.png,White,White,Female,3-9
FER-Original-Dataset/FER/surprise/3534.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/4248.png,White,White,Male,0-2
FER-Original-Dataset/FER/anger/4762.png,White,White,Male,50-59
FER-Original-Dataset/FER/calm/1376.png,Latino_Hispanic,Indian,Female,3-9
FER-Original-Dataset/FER/fear/2355.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4281.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/1695.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/surprise/3644.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/5119.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/3832.png,Middle Eastern,White,Male,60-69
FER-Original-Dataset/FER/anger/1830.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/4412.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/1006.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/2025.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/3003.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/3529.png,White,White,Male,70+
FER-Original-Dataset/FER/anger/616.png,White,White,Female,30-39
FER-Original-Dataset/FER/anger/3835.png,White,White,Male,3-9
FER-Original-Dataset/FER/surprise/1688.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/2814.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/1837.png,Middle Eastern,Indian,Male,30-39
FER-Original-Dataset/FER/anger/4909.png,White,White,Male,10-19
FER-Original-Dataset/FER/surprise/1641.png,White,White,Male,0-2
FER-Original-Dataset/FER/surprise/530.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4415.png,Black,Black,Male,10-19
FER-Original-Dataset/FER/anger/4624.png,East Asian,Asian,Male,30-39
FER-Original-Dataset/FER/calm/1230.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/2213.png,Middle Eastern,White,Female,50-59
FER-Original-Dataset/CKP/calm/138.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/2739.png,White,White,Female,30-39
FER-Original-Dataset/FER/surprise/3158.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/3718.png,Indian,Indian,Male,40-49
FER-Original-Dataset/FER/anger/3232.png,White,White,Male,10-19
FER-Original-Dataset/FER/surprise/3191.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/surprise/3472.png,White,White,Female,10-19
FER-Original-Dataset/FER/surprise/1477.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4623.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/1237.png,White,White,Male,0-2
FER-Original-Dataset/FER/surprise/1194.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/706.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4309.png,East Asian,Asian,Male,30-39
FER-Original-Dataset/FER/anger/420.png,White,Asian,Male,30-39
FER-Original-Dataset/FER/surprise/3969.png,Middle Eastern,White,Female,40-49
FER-Original-Dataset/FER/calm/3235.png,Middle Eastern,White,Male,50-59
FER-Original-Dataset/FER/calm/2625.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/1606.png,White,White,Female,40-49
FER-Original-Dataset/FER/surprise/2853.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/302.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/calm/986.png,East Asian,White,Female,20-29
FER-Original-Dataset/FER/calm/5719.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/5233.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/628.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/4215.png,White,White,Female,3-9
FER-Original-Dataset/FER/surprise/2062.png,White,White,Female,10-19
FER-Original-Dataset/FER/surprise/2581.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2308.png,White,White,Male,3-9
FER-Original-Dataset/CKP/fear/52.png,Black,Black,Female,20-29
FER-Original-Dataset/FER/surprise/2548.png,East Asian,Asian,Male,20-29
FER-Original-Dataset/FER/fear/3329.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/454.png,White,White,Male,3-9
FER-Original-Dataset/FER/fear/3603.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/5005.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/134.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/2139.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/4812.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/2413.png,Middle Eastern,White,Male,50-59
FER-Original-Dataset/FER/fear/1430.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/56.png,Middle Eastern,Black,Male,20-29
FER-Original-Dataset/FER/fear/3435.png,White,White,Male,3-9
FER-Original-Dataset/FER/calm/662.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/381.png,Latino_Hispanic,White,Male,20-29
FER-Original-Dataset/FER/fear/905.png,White,White,Female,30-39
